temperature,date,mois,wind_dire,wind_speed,id
5,"2018-01-29 02:00:00",82,从西北偏北方向吹来的风,1,835
5,"2018-01-28 23:00:00",71,无风,0,836
17,"2018-01-28 17:00:00",20,从西南偏南方向吹来的风,5,837
13,"2018-01-28 20:00:00",31,从西南偏南方向吹来的风,2,838
16,"2018-01-28 14:00:00",23,从西南方吹来的风,4,839
13,"2018-01-28 11:00:00",33,从西南方吹来的风,3,840
5,"2018-01-28 08:00:00",70,从西南偏西方向吹来的风,3,841
4,"2018-01-28 05:00:00",78,从西南偏西方向吹来的风,2,842
6,"2018-01-28 02:00:00",60,无风,0,843
10,"2018-01-27 23:00:00",44,从西南方吹来的风,2,844
17,"2018-01-27 14:00:00",22,从西南偏西方向吹来的风,7,845
17,"2018-01-27 17:00:00",23,从西南偏西方向吹来的风,10,846
13,"2018-01-27 20:00:00",33,从西南偏南方向吹来的风,3,847
14,"2018-01-27 11:00:00",42,从西南方吹来的风,4,848
5,"2018-01-27 05:00:00",77,从西北偏西方向吹来的风,1,849
3,"2018-01-27 08:00:00",90,从西方吹来的风,2,850
10,"2018-01-27 02:00:00",52,从西南方吹来的风,3,851
12,"2018-01-26 23:00:00",46,从西南方吹来的风,3,852
18,"2018-01-26 14:00:00",29,从西南偏西方向吹来的风,5,853
14,"2018-01-26 20:00:00",42,从西南偏南方向吹来的风,2,854
18,"2018-01-26 17:00:00",25,从西南偏西方向吹来的风,7,855
14,"2018-01-26 11:00:00",48,从西南方吹来的风,2,856
7,"2018-01-26 05:00:00",76,从西南方吹来的风,2,857
6,"2018-01-26 08:00:00",80,从西南偏西方向吹来的风,2,858
6,"2018-01-26 02:00:00",79,从西南方吹来的风,2,859
19,"2018-01-25 17:00:00",25,从西南方吹来的风,7,860
8,"2018-01-25 23:00:00",69,从西南偏西方向吹来的风,1,861
14,"2018-01-25 20:00:00",40,从南方吹来的风,3,862
19,"2018-01-25 14:00:00",24,从西南方吹来的风,5,863
14,"2018-01-25 11:00:00",45,从南方吹来的风,2,864
3,"2018-01-25 08:00:00",89,从西北偏西方向吹来的风,1,865
8,"2018-01-25 05:00:00",66,从西南方吹来的风,3,866
11,"2018-01-25 02:00:00",54,从西南偏西方向吹来的风,3,867
13,"2018-01-24 23:00:00",46,从西南偏西方向吹来的风,8,868
16,"2018-01-24 20:00:00",28,从西南方吹来的风,4,869
20,"2018-01-24 17:00:00",17,从西南方吹来的风,7,870
20,"2018-01-24 14:00:00",27,从西南方吹来的风,4,871
6,"2018-01-24 05:00:00",77,从西南偏西方向吹来的风,2,872
13,"2018-01-24 11:00:00",52,从西南偏南方向吹来的风,4,873
6,"2018-01-24 08:00:00",82,从西南方吹来的风,3,874
8,"2018-01-24 02:00:00",68,从西南偏西方向吹来的风,2,875
13,"2018-01-23 20:00:00",35,从西南偏西方向吹来的风,3,876
17,"2018-01-23 14:00:00",33,从南方吹来的风,1,877
10,"2018-01-23 23:00:00",58,从西方吹来的风,2,878
19,"2018-01-23 17:00:00",24,从西南方吹来的风,2,879
12,"2018-01-23 11:00:00",48,从西南偏南方向吹来的风,4,880
4,"2018-01-23 08:00:00",87,从西南偏西方向吹来的风,2,881
5,"2018-01-23 05:00:00",83,从西南偏西方向吹来的风,1,882
6,"2018-01-23 02:00:00",77,从西南偏南方向吹来的风,2,883
8,"2018-01-22 23:00:00",66,从西南偏西方向吹来的风,2,884
18,"2018-01-22 17:00:00",30,从西南方吹来的风,3,885
13,"2018-01-22 20:00:00",44,从西南方吹来的风,3,886
17,"2018-01-22 14:00:00",37,从西南方吹来的风,4,887
5,"2018-01-22 08:00:00",85,从西北方吹来的风,2,888
13,"2018-01-22 11:00:00",55,从西南偏南方向吹来的风,4,889
4,"2018-01-22 05:00:00",87,从西南偏西方向吹来的风,1,890
5,"2018-01-22 02:00:00",86,无风,0,891
10,"2018-01-21 23:00:00",56,从西南方吹来的风,2,892
11,"2018-01-21 20:00:00",61,从西方吹来的风,2,893
17,"2018-01-21 17:00:00",37,从南方吹来的风,3,894
16,"2018-01-21 14:00:00",37,从西南偏西方向吹来的风,3,895
7,"2018-01-21 02:00:00",81,无风,0,896
13,"2018-01-21 11:00:00",52,从西南偏南方向吹来的风,3,897
6,"2018-01-21 08:00:00",94,从西北偏北方向吹来的风,1,898
8,"2018-01-21 05:00:00",83,从西方吹来的风,2,899
11,"2018-01-20 23:00:00",66,从西南偏西方向吹来的风,3,900
14,"2018-01-20 20:00:00",47,从西南方吹来的风,3,901
19,"2018-01-20 17:00:00",31,从西南偏西方向吹来的风,5,902
18,"2018-01-20 14:00:00",36,从西南偏南方向吹来的风,7,903
8,"2018-01-20 02:00:00",83,从西南偏西方向吹来的风,1,904
12,"2018-01-20 11:00:00",67,从西南方吹来的风,3,905
4,"2018-01-20 08:00:00",96,从西南偏西方向吹来的风,1,906
6,"2018-01-20 05:00:00",89,从西南方吹来的风,2,907
18,"2018-01-19 17:00:00",36,从西南偏南方向吹来的风,4,908
16,"2018-01-19 14:00:00",48,从东南偏南方向吹来的风,4,909
11,"2018-01-19 23:00:00",67,从西南偏南方向吹来的风,2,910
14,"2018-01-19 20:00:00",53,从西南偏南方向吹来的风,4,911
13,"2018-01-19 11:00:00",63,从东南偏南方向吹来的风,5,912
7,"2018-01-19 08:00:00",95,无风,0,913
6,"2018-01-19 05:00:00",95,无风,0,914
6,"2018-01-19 02:00:00",90,从西方吹来的风,1,915
12,"2018-01-18 20:00:00",56,从西南偏南方向吹来的风,1,916
17,"2018-01-18 17:00:00",42,从西南方吹来的风,4,917
15,"2018-01-18 14:00:00",46,从西南方吹来的风,4,918
5,"2018-01-18 23:00:00",86,无风,0,919
11,"2018-01-18 11:00:00",68,从西南方吹来的风,2,920
7,"2018-01-18 08:00:00",84,从西南偏西方向吹来的风,3,921
7,"2018-01-18 05:00:00",84,从西方吹来的风,1,922
7,"2018-01-18 02:00:00",82,从西南偏西方向吹来的风,2,923
9,"2018-01-17 23:00:00",74,从西南方吹来的风,1,924
17,"2018-01-17 14:00:00",39,从西南偏南方向吹来的风,5,925
19,"2018-01-17 17:00:00",35,从西南偏南方向吹来的风,4,926
13,"2018-01-17 20:00:00",49,从西南方吹来的风,2,927
12,"2018-01-17 11:00:00",57,从西南方吹来的风,4,928
6,"2018-01-17 08:00:00",84,从西南方吹来的风,2,929
6,"2018-01-17 05:00:00",81,从西方吹来的风,3,930
6,"2018-01-17 02:00:00",80,从西南偏西方向吹来的风,3,931
9,"2018-01-16 20:00:00",64,无风,0,932
16,"2018-01-16 17:00:00",37,从东南偏南方向吹来的风,3,933
7,"2018-01-16 23:00:00",76,从西南偏西方向吹来的风,1,934
16,"2018-01-16 14:00:00",38,从南方吹来的风,2,935
12,"2018-01-16 11:00:00",54,从西南偏南方向吹来的风,3,936
4,"2018-01-16 08:00:00",93,从东北偏北方向吹来的风,1,937
7,"2018-01-16 02:00:00",86,从西南偏西方向吹来的风,3,938
5,"2018-01-16 05:00:00",93,从西北偏北方向吹来的风,1,939
9,"2018-01-15 23:00:00",71,从西南方吹来的风,3,940
12,"2018-01-15 20:00:00",60,从西南方吹来的风,2,941
15,"2018-01-15 17:00:00",45,从西南偏西方向吹来的风,6,942
14,"2018-01-15 14:00:00",50,从西方吹来的风,5,943
11,"2018-01-15 11:00:00",62,从西南方吹来的风,4,944
5,"2018-01-15 02:00:00",90,从西南方吹来的风,2,945
6,"2018-01-15 05:00:00",86,从西南方吹来的风,1,946
4,"2018-01-15 08:00:00",92,从西南偏南方向吹来的风,2,947
9,"2018-01-14 20:00:00",65,从西南方吹来的风,2,948
13,"2018-01-14 17:00:00",50,从西南偏西方向吹来的风,4,949
7,"2018-01-14 23:00:00",81,从西南方吹来的风,3,950
13,"2018-01-14 14:00:00",56,从西南方吹来的风,4,951
8,"2018-01-14 11:00:00",75,从西南偏南方向吹来的风,3,952
7,"2018-01-14 02:00:00",81,从西南方吹来的风,2,953
6,"2018-01-14 05:00:00",84,从西南偏南方向吹来的风,3,954
6,"2018-01-14 08:00:00",84,从西南偏南方向吹来的风,2,955
7,"2018-01-13 23:00:00",79,从东南偏南方向吹来的风,1,956
8,"2018-01-13 20:00:00",71,从西南方吹来的风,3,957
11,"2018-01-13 14:00:00",59,从西南方吹来的风,3,958
9,"2018-01-13 17:00:00",66,从南方吹来的风,2,959
5,"2018-01-13 08:00:00",80,从西南方吹来的风,2,960
5,"2018-01-13 05:00:00",79,从西南方吹来的风,2,961
6,"2018-01-13 11:00:00",79,从西南偏西方向吹来的风,2,962
5,"2018-01-13 02:00:00",77,从西南方吹来的风,2,963
5,"2018-01-12 23:00:00",74,从南方吹来的风,1,964
5,"2018-01-12 14:00:00",58,从西南偏南方向吹来的风,2,965
5,"2018-01-12 17:00:00",62,从东南方吹来的风,2,966
5,"2018-01-12 20:00:00",67,从东南偏南方向吹来的风,1,967
4,"2018-01-12 11:00:00",58,从东南偏南方向吹来的风,2,968
3,"2018-01-12 08:00:00",65,从东南偏东方向吹来的风,3,969
3,"2018-01-12 05:00:00",70,从东南方吹来的风,2,970
4,"2018-01-12 02:00:00",66,从东方吹来的风,3,971
7,"2018-01-11 17:00:00",56,从东南方吹来的风,1,972
5,"2018-01-11 23:00:00",66,从东南偏东方向吹来的风,3,973
6,"2018-01-11 20:00:00",67,从东南偏南方向吹来的风,1,974
6,"2018-01-11 14:00:00",59,从西南偏南方向吹来的风,1,975
4,"2018-01-11 11:00:00",63,从东南偏东方向吹来的风,4,976
2,"2018-01-11 08:00:00",66,从东南偏东方向吹来的风,3,977
2,"2018-01-11 02:00:00",74,从东方吹来的风,3,978
2,"2018-01-11 05:00:00",66,从东北偏东方向吹来的风,3,979
2,"2018-01-10 20:00:00",76,从东方吹来的风,3,980
1,"2018-01-10 17:00:00",80,从东北偏东方向吹来的风,3,981
2,"2018-01-10 23:00:00",75,从东方吹来的风,3,982
1,"2018-01-10 14:00:00",77,从东方吹来的风,3,983
2,"2018-01-10 11:00:00",81,从东方吹来的风,3,984
2,"2018-01-10 08:00:00",84,从东北偏东方向吹来的风,4,985
3,"2018-01-10 02:00:00",85,从东南偏东方向吹来的风,4,986
2,"2018-01-10 05:00:00",89,从东方吹来的风,2,987
10,"2018-01-09 17:00:00",64,从东方吹来的风,3,988
4,"2018-01-09 23:00:00",82,从东方吹来的风,4,989
5,"2018-01-09 20:00:00",81,从东南偏东方向吹来的风,3,990
11,"2018-01-09 14:00:00",69,从南方吹来的风,2,991
6,"2018-01-09 11:00:00",76,从东北方吹来的风,1,992
4,"2018-01-09 08:00:00",85,从东方吹来的风,1,993
2,"2018-01-09 05:00:00",84,从东北方吹来的风,1,994
5,"2018-01-09 02:00:00",70,从东北方吹来的风,3,995
4,"2018-01-08 23:00:00",77,无风,0,996
18,"2018-01-08 17:00:00",23,从西南方吹来的风,2,997
13,"2018-01-08 20:00:00",31,从南方吹来的风,2,998
17,"2018-01-08 14:00:00",30,从南方吹来的风,2,999
12,"2018-01-08 11:00:00",53,从南方吹来的风,1,1000
